"Directory","File","Pages"
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kubiak","kubiak_2007_ApplyingCircularStatistics.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kuckartz","kuckartz_2019_QualitativeTextAnalysis.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kühn","kuhn_2013_NeuralRepresentationIntrusive.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kumle","kumle_2021_EstimatingPowerGeneralized.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kumle","kumle_2021_EstimatingPowerGeneralizeda.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kuppens","kuppens_2010_EmotionalInertiaPsychological.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kuppens","kuppens_2010_EmotionalInertiaPsychologicala.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kuppens","kuppens_2010_FeelingsChangeAccounting.pdf",20
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kuppens","kuppens_2012_EmotionalInertiaProspectively.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kuppens","kuppens_2022_RecommendationsUseDaily.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kurlansik","kurlansik_2012_SeasonalAffectiveDisorder.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kuzon","kuzon_1996_SevenDeadlySins.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kwok","kwok_2007_RobustEmergenceSmallworld.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Kyngäs","kyngas_2020_InductiveContentAnalysis.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Laeng","laeng_2019_WhereAreMonths.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lagona","lagona_2016_RegressionAnalysisCorrelated.pdf",25
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lagona","lagona_2022_SpatialAutoregressiveModels.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Laha","laha_2022_AngularAngularLinearAngularRegression.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lam","lam_2000_PathophysiologySeasonalAffective.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lambert","lambert_2018_StudentGuideBayesian.pdf",521
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Langeslag","langeslag_2010_ComparableModulationLate.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Langrock","langrock_2011_ApplicationsNonlinearNonGaussian.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Larsen","larsen_1990_IndividualDifferencesEntrainment.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Larsen","larsen_2009_EvaluativeSpaceGrid.pdf",30
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Larsen","larsen_2009_EvaluativeSpaceGrida.pdf",29
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Larsen","larsen_2022_TheoreticalFrameworkPhenomenological.pdf",251
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Larson","larson_2021_Trigonometry.pdf",616
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lau-Barraco","lau-barraco_2016_DifferencesWeekdayWeekend.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lawrance","lawrance_1981_NewAutoregressiveTime.pdf",20
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lawrance","lawrance_1982_InnovationDistributionGamma.pdf",3
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lawrance","lawrance_1985_ModellingResidualAnalysis.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lazarus","lazarus_2021_CloseLookRole.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lee Rodgers","leerodgers_2014_GraphicalDataAnalysis.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lee","lee_2010_CircularData.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lee","lee_2010_HowAnalyzeLongitudinal.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lee","lee_2015_HandbookFinancialEconometrics.pdf",2880
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lee","lee_2021_ModelingMultivariateClinical.pdf",46
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lee","lee_2024_EvaluatingHumanLanguageModel.pdf",64
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Leemput","leemput_2014_CriticalSlowingEarly.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Leertouwer","leertouwer_2021_ReviewExplicitImplicit.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lehmann","lehmann_2022_TestingStatisticalHypotheses.pdf",1016
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Leutner","leutner_2017_CompetenceAssessmentEducation.pdf",491
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Levine","levine_1992_AnalysisDynamicPsychological.pdf",407
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lewis","lewis_1978_SimpleModelsPositiveValued.pdf",44
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_1988_ArmaModellingNonGaussian.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_1988_ArmaModellingNonGaussian2.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_1988_ARMAMODELLINGNONGAUSSIAN3.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_1994_TimeSeriesModels.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_2020_LemotifAffectiveVisual.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_2020_SystemAutomaticallyExtracting.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_2020_TimeEventOntology.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_2021_FittingMultilevelVector.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_2021_SexualOrientationNeuropsychiatric.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_2021_StatisticalEstimationStructural.pdf",23
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_2023_SystematicReviewMetaanalysis.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Li","li_2024_CircadianRhythmsMelatonin.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liboschik","liboschik_2017_TscountPackageAnalysis.pdf",38
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liddell","liddell_2018_AnalyzingOrdinalData.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lim","lim_2008_NewPopulationbasedMeasure.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lim","lim_2015_GodMentalCausation.pdf",110
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Linden-Carmichael","linden-carmichael_2020_SimultaneousAlcoholMarijuana.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lingiardi","lingiardi_2017_PsychodynamicDiagnosticManual.pdf",1104
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Link","link_2012_ThinningChainsMCMC.pdf",4
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Linn","linn_1968_RangeRestrictionProblems.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Litière","litiere_2007_TypeTypeII.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Little","little_2013_LongitudinalStructuralEquation.pdf",410
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Little","little_2013_PlannedMissingData.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Little","little_2013_WhyItemsParcels.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liu","liu_2007_GrowthCurveModels.pdf",34
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liu","liu_2007_IdentificationMultipleInputTransfer.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liu","liu_2016_WeeklyCyclesDaily.pdf",20
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liu","liu_2020_GeneralDiagnosticClassification.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liu","liu_2021_DiscreteValuedNeuralCommunication.pdf",29
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liu","liu_2021_QuantifyingCausalityData.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Liu","liu_2023_SystematicReviewINGARCH.pdf",27
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Livengood","livengood_2019_TemporalizationCausalModeling.pdf",29
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Livsey","livsey_2018_MultivariateIntegervaluedTime.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Livsey","livsey_2018_MultivariateIntegervaluedTimea.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ljung","ljung_1978_MeasureLackFit.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lloyd","lloyd_1982_LinearReservoirSeasonal.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lo","lo_2015_TransformNotTransform.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lodewijks","lodewijks_2010_ImpactProtectiveFactors.pdf",20
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Loe","loe_2022_EnsembleUpdatingCategorical.pdf",35
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Loehlin","loehlin_2017_LatentVariableModels.pdf",391
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Loh","loh_2011_ClassificationRegressionTrees.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Longo","longo_2015_SimpleStructurePositive.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Loossens","loossens_2020_AffectiveIsingModel.pdf",27
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lopatovska","lopatovska_2020_MechanicalTurkVolunteer.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/López Vargas","lopezvargas_2015_ApproachInformationCriteria.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/López-Oriona","lopez-oriona_2023_AnalyzingCategoricalTime.pdf",33
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/López-Oriona","lopez-oriona_2023_FuzzyClusteringOrdinal.pdf",48
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/López-Oriona","lopez-oriona_2023_OrdinalTimeSeries.pdf",23
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lorr","lorr_1967_AnalysisMoodStates.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lu","lu_2005_EmbeddingIRTStructural.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lu","lu_2019_ZeroInflatedRegimeSwitchingStochastic.pdf",35
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lüdtke","ludtke_2021_CritiqueRandomIntercept.pdf",25
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Luijken","luijken_2023_TellMeWhat.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lumley","lumley_2002_ImportanceNormalityAssumption.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lundberg","lundberg_2021_WhatYourEstimand.pdf",34
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lusa","lusa_2020_RestrictedCubicSplines.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lütkepohl","lutkepohl_2005_NewIntroductionMultiple.pdf",765
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lütkepohl","lutkepohl_2005_NewIntroductionMultiplea.pdf",2
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Lykken","lykken_1991_WhatWrongPsychology.pdf",37
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Maas","maas_2004_InfluenceViolationsAssumptions.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Maçaira","macaira_2018_TimeSeriesAnalysis.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/MacCoun","maccoun_2015_BlindAnalysisHide.pdf",3
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/MacDonald","macdonald_1992_TimeSeriesModels.pdf",228
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/MacDonald","macdonald_1997_HiddenMarkovOther.pdf",256
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/MacDonald","macdonald_2020_TimeSeriesModelUnderdispersed.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Machlis","machlis_2019_PracticalMassCommunication.pdf",261
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mackinnon","mackinnon_2021_DataPerfectionismNegative.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Madden","madden_2018_MorningSurgeBlood.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Maennig","maennig_2014_RhythmsCyclesHappiness.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Magnusson","magnusson_2005_DiagnosisSymptomatologyEpidemiology.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Maiti","maiti_2018_TimeSeriesAnalysis.pdf",20
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Makhlouf","makhlouf_2024_ImpactMultidimensionalLocal.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Malhi","malhi_2013_ChronobiologyMoodDisorders.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Manitz","manitz_2013_BayesianOutbreakDetection.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mantzavinos","mantzavinos_2009_PhilosophySocialSciences.pdf",345
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Marakis","marakis_2019_UniformLineFillings.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mardia","mardia_1975_StatisticsDirectionalData.pdf",46
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mardia","mardia_1976_LinearCircularCorrelationCoefficients.pdf",3
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mardia","mardia_2007_ProteinBioinformaticsMixtures.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mardia","mardia_2009_DirectionalStatistics.pdf",441
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mardia","mardia_2021_CommentsRecentAdvances.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mark","mark_1992_TimeSeriesMethods.pdf",23
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Markowetz","markowetz_2014_PsychoInformaticsBigData.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Markus","markus_2013_FrontiersTestValidity.pdf",360
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Markus","markus_2013_PhilosophicalTheoriesMeasurement.pdf",25
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Marler","marler_2006_SigmoidallyTransformedCosine.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Marraffa","marraffa_2007_CartographiesMind.pdf",374
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Marshall","marshall_1979_MentalIllnessEconomy.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Martin","martin_2024_BayesianAnalysisPython.pdf",323
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Martins","martins_2023_SpacetimeIntegervaluedARMA.pdf",40
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Martynova","martynova_2019_ModelingRelationshipsCycles.pdf",145
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Maruotti","maruotti_2016_AnalyzingLongitudinalCircular.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mathai","mathai_1982_DistributionPartialSums.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mathai","mathai_1982_StorageCapacityDam.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Matloff","matloff_2016_ParallelComputingData.pdf",336
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Matthes","matthes_2023_PythonCrashCourse.pdf",554
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mayo","mayo_2022_StatisticalSignificanceIts.pdf",33
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mayor","mayor_2021_TwitterTimeEmotions.pdf",26
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Mayring","mayring_2015_QualitativeContentAnalysis.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McCallum","mccallum_2012_Parallel.pdf",122
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McCleary","mccleary_1981_FloorEffectsTime.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McCleary","mccleary_2017_DesignAnalysisTime.pdf",393
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McClimans","mcclimans_2017_MeasurementMedicinePhilosophical.pdf",245
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McClintock","mcclintock_2020_UncoveringEcologicalState.pdf",26
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McClintock","mcclintock_2022_MomentuHMMMaximumLikelihood.pdf",155
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McClung","mcclung_2013_HowMightCircadian.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McCulloch","mcculloch_2011_MisspecifyingShapeRandom.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McDonald","mcdonald_2010_StructuralModelsArt.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McElreath","mcelreath_2016_StatisticalRethinkingBayesian.pdf",612
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McFarlane","mcfarlane_1988_MoodFluctuationsWomen.pdf",23
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McFarlane","mcfarlane_1988_MoodFluctuationsWomena.pdf",23
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McGee","mcgee_2012_CopingNonstationarityCategorical.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McGinnis","mcginnis_1994_DeterminingImpactEconomic.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McGorry","mcgorry_2007_IssuesDSMVClinical.pdf",2
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McGorry","mcgorry_2013_RedeemingDiagnosisPsychiatry.pdf",3
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McGraw","mcgraw_1996_FormingInferencesIntraclass.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McKenzie","mckenzie_1985_AutoregressiveProcessBeta.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McKenzie","mckenzie_1985_SimpleModelsDiscrete.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McKenzie","mckenzie_2003_DiscreteVariateTime.pdf",34
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McManus","mcmanus_2019_PredictivePowerLowarousal.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/McMullen","mcmullen_2011_ProbabilityTheoryCourse.pdf",98
